PlayerID,Name,Age,Position,PreferredPosition,GoalsScored,Assists,MinutesPlayed,Tackles,Interceptions,PassAccuracy,DribblesCompleted,ShotsOnTarget,Height,Weight,OverallRating,PotentialRating,PhysicalStrength,Speed,TechnicalAbility
1405,Player_1405,40,Midfielder,Center Back,2,15,2629,97,29,86.81,39,36,1.6,51,61,72,73.1,84.34,66.54
1406,Player_1406,29,Goalkeeper,Central Midfield,4,6,1657,63,29,70.03,18,63,1.82,78,95,87,60.52,52.64,87.08
1407,Player_1407,26,Forward,Center Back,29,4,2288,75,36,81.37,13,8,2.03,74,80,69,72.31,68.3,87.56
1408,Player_1408,34,Defender,Goalkeeper,19,17,2334,81,19,76.16,38,25,1.63,92,62,62,54.57,98.36,51.3
1409,Player_1409,19,Goalkeeper,Central Midfield,7,15,1102,40,9,71.82,3,59,1.94,88,78,74,82.05,87.08,71.68
1410,Player_1410,35,Midfielder,Winger,27,4,797,26,17,68.84,13,15,1.99,67,70,97,80.7,93.99,93.94
1411,Player_1411,22,Midfielder,Striker,26,20,2110,91,0,75.86,27,36,1.71,58,76,61,71.55,88.67,95.07
1412,Player_1412,38,Goalkeeper,Goalkeeper,23,9,529,69,8,93.74,20,13,2.02,93,51,62,57.9,55.3,84.77
1413,Player_1413,35,Midfielder,Goalkeeper,10,11,2357,3,47,90.43,23,5,2,99,64,88,54.98,76.23,66.08
1414,Player_1414,39,Midfielder,Center Back,24,15,1445,78,17,92.75,43,9,1.92,93,76,65,61.05,88.49,76.06
1415,Player_1415,22,Forward,Center Back,19,0,665,74,50,84.82,33,21,1.72,88,71,60,93.74,62.12,60.8
1416,Player_1416,28,Goalkeeper,Striker,30,7,945,99,17,87.82,10,45,1.65,73,83,61,72.03,61.88,91.82
1417,Player_1417,32,Defender,Winger,6,3,1251,16,43,92.31,13,25,1.81,90,71,93,73.88,84.6,82.28
1418,Player_1418,33,Goalkeeper,Fullback,10,20,844,50,7,69.7,37,38,1.73,65,62,94,53.21,77.22,86.07
1419,Player_1419,25,Goalkeeper,Winger,7,13,763,73,41,92.91,11,24,2.02,57,56,84,89.26,63.49,63.97
1420,Player_1420,27,Forward,Central Midfield,19,12,1853,76,29,60.03,30,39,1.7,61,98,69,94.57,54.51,65.97
1421,Player_1421,21,Midfielder,Winger,6,11,990,36,34,94.25,28,35,1.95,91,66,83,97.35,78.85,60.87
1422,Player_1422,35,Defender,Goalkeeper,28,3,1018,13,1,87.94,25,27,1.64,62,97,75,91.44,98.7,72.1
1423,Player_1423,27,Midfielder,Central Midfield,11,18,1856,52,37,76.57,9,29,1.86,67,51,99,60.7,85.4,55.15
1424,Player_1424,21,Midfielder,Winger,7,7,2100,83,12,88.98,18,41,1.62,98,90,96,68,84.36,87.95
1425,Player_1425,38,Goalkeeper,Center Back,18,11,1737,80,33,81.82,35,30,1.62,50,70,66,78.86,81.73,60.18
1426,Player_1426,26,Forward,Winger,15,13,2969,45,17,79.69,26,11,2.07,72,99,65,66.06,64.86,89.48
1427,Player_1427,20,Defender,Striker,0,4,2688,73,4,75.15,49,51,1.76,54,76,88,98.79,79.77,61.43
1428,Player_1428,31,Midfielder,Central Midfield,20,18,1585,48,47,75.49,29,67,1.91,84,98,63,67.13,50.73,59.14
1429,Player_1429,26,Defender,Goalkeeper,0,13,609,63,26,70.72,24,0,1.9,50,55,76,56.39,93.79,60.42
1430,Player_1430,29,Forward,Fullback,24,11,1440,78,36,93.9,34,51,1.61,99,60,75,68.55,71.71,69.41
1431,Player_1431,33,Defender,Central Midfield,14,8,2235,17,47,67.33,16,6,2.06,50,79,94,66.67,91.26,81.04
1432,Player_1432,18,Midfielder,Striker,20,4,2724,74,20,80.98,9,58,1.62,54,59,80,74.16,69,63.88
1433,Player_1433,29,Forward,Winger,9,1,1701,25,45,75.44,50,23,2.01,91,61,88,57.8,62.67,74.11
1434,Player_1434,39,Defender,Goalkeeper,0,10,559,14,29,77.94,20,56,1.79,66,94,82,79.05,61.74,91.05
1435,Player_1435,39,Forward,Goalkeeper,21,8,616,61,46,77.87,9,37,1.8,100,59,79,64.06,90.31,96.71
1436,Player_1436,40,Defender,Fullback,8,18,2645,35,38,92.51,7,67,1.94,60,63,67,52.1,58.22,91.88
1437,Player_1437,36,Goalkeeper,Center Back,4,7,2292,82,15,90,18,25,2.07,97,86,67,51.98,52.58,51.07
1438,Player_1438,18,Midfielder,Fullback,7,11,761,3,13,73.3,33,40,2,87,70,83,81.59,95.13,58.08
1439,Player_1439,31,Goalkeeper,Fullback,14,4,2344,70,15,91.84,49,56,1.68,87,91,85,64.19,62.2,81.22
1440,Player_1440,18,Goalkeeper,Goalkeeper,27,8,593,72,15,91.78,38,8,1.73,81,91,79,76.05,56.49,58.87
1441,Player_1441,25,Midfielder,Winger,16,13,577,65,0,91.58,27,58,1.9,61,63,90,93.61,71.24,86.14
1442,Player_1442,37,Midfielder,Winger,1,0,2385,77,38,75.48,10,68,1.85,95,75,88,85.72,58.95,53.03
1443,Player_1443,23,Defender,Winger,14,5,2141,94,35,84.84,39,64,1.96,99,93,86,92.27,97.52,95.57
1444,Player_1444,25,Goalkeeper,Central Midfield,0,0,2675,1,27,89.37,22,15,1.78,55,77,78,67.1,68.4,58.25
1445,Player_1445,32,Midfielder,Goalkeeper,20,10,844,41,6,72.55,41,33,1.79,79,73,95,60.44,95.26,80.94
1446,Player_1446,23,Defender,Goalkeeper,27,3,629,4,30,71.78,20,43,1.96,56,53,67,69.78,64.65,91.2
1447,Player_1447,31,Goalkeeper,Winger,2,2,741,67,8,78.37,33,66,1.93,62,96,97,50.45,58.66,55.47
1448,Player_1448,32,Goalkeeper,Central Midfield,13,11,1634,88,44,81.04,12,24,1.63,68,62,98,98.7,96.99,84.63
1449,Player_1449,26,Goalkeeper,Fullback,17,1,563,50,11,83.28,44,57,1.64,77,85,85,58.5,51.99,80.59
1450,Player_1450,27,Midfielder,Striker,0,18,2263,98,1,86.29,3,57,2.07,58,87,67,79.97,98.57,85.87
1451,Player_1451,33,Forward,Goalkeeper,4,9,569,94,49,81.79,5,64,1.81,74,53,97,58.01,66.87,75.04
1452,Player_1452,39,Goalkeeper,Center Back,27,11,2193,94,5,81.04,22,24,1.78,56,52,79,92.18,94.34,58.19
1453,Player_1453,22,Goalkeeper,Striker,22,10,1457,73,49,94.94,9,50,1.67,94,99,85,71.22,75.64,91.96
1454,Player_1454,22,Goalkeeper,Goalkeeper,2,18,929,67,17,66.01,2,32,1.94,99,97,69,96.65,67.52,59.81
1455,Player_1455,24,Goalkeeper,Center Back,9,4,1823,75,43,88.4,46,62,1.67,63,75,76,64.11,97.02,77.15
1456,Player_1456,19,Goalkeeper,Center Back,10,3,2726,75,41,76.12,8,3,2.1,87,55,98,58.94,91.45,80.94
1457,Player_1457,27,Goalkeeper,Central Midfield,0,8,2669,52,4,72.26,49,48,1.69,93,75,69,79.75,83.11,66.56
1458,Player_1458,35,Midfielder,Fullback,25,4,2424,4,6,68.14,42,15,1.81,69,64,60,91.14,89.14,60.18
1459,Player_1459,20,Midfielder,Fullback,5,13,1522,5,7,70.47,48,47,1.91,92,64,94,69.4,73.77,83.86
1460,Player_1460,34,Goalkeeper,Striker,11,9,976,28,21,74.69,10,57,1.65,62,52,68,96.96,94.09,60.29
1461,Player_1461,29,Forward,Winger,22,6,1485,58,39,82.02,36,66,2,94,81,91,87.51,81.52,67.52
1462,Player_1462,31,Goalkeeper,Striker,3,7,1332,83,32,87,48,59,2.05,85,65,85,93.9,96.53,82.98
1463,Player_1463,31,Goalkeeper,Fullback,13,1,2600,38,17,77.86,14,5,1.78,68,54,91,57.8,93.51,53.35
1464,Player_1464,22,Defender,Center Back,4,5,1300,93,0,76.8,25,25,1.68,57,76,76,88.22,97.25,76.7
1465,Player_1465,33,Goalkeeper,Fullback,20,0,907,83,50,72.78,28,4,1.83,72,73,71,93.65,66.01,63.18
1466,Player_1466,23,Goalkeeper,Central Midfield,23,6,2470,41,22,93.74,27,42,2.02,60,66,78,93.03,65.25,91.6
1467,Player_1467,28,Forward,Striker,10,17,2563,70,17,62.72,36,2,2.03,84,95,62,66.95,71.99,56.63
1468,Player_1468,22,Midfielder,Fullback,6,20,1954,55,16,74.96,15,59,1.9,69,74,79,53.42,61.09,82.96
1469,Player_1469,31,Defender,Fullback,21,15,1888,94,38,74.67,23,52,2.04,61,78,78,74.08,70.73,68.64
1470,Player_1470,29,Forward,Striker,4,0,1379,51,20,60.55,31,28,1.76,95,52,64,80.67,63.42,55.53
1471,Player_1471,29,Forward,Goalkeeper,8,1,1023,60,30,87.03,41,31,2.02,90,88,69,84.68,73.61,53.71
1472,Player_1472,31,Goalkeeper,Goalkeeper,11,7,2148,31,19,79.85,50,63,1.64,69,52,68,93.15,55.45,63.58
1473,Player_1473,22,Forward,Winger,2,18,2560,18,1,63.7,23,3,2,68,72,91,78.87,61.92,50.8
1474,Player_1474,21,Goalkeeper,Center Back,19,12,1205,51,10,93.63,7,51,2.04,69,84,76,82.18,80.97,90.2
1475,Player_1475,36,Midfielder,Central Midfield,13,13,1623,45,11,86.49,24,5,2.09,67,86,94,89.08,50.01,57.17
1476,Player_1476,38,Midfielder,Fullback,5,16,2334,11,47,70.58,25,64,1.77,86,95,70,82.47,56.3,60.94
1477,Player_1477,29,Defender,Central Midfield,23,7,1143,91,6,82.91,13,59,1.69,69,72,64,85.21,95.1,79.85
1478,Player_1478,22,Forward,Winger,8,18,2459,30,23,67.21,0,3,1.99,51,78,86,53.57,79.15,96.02
1479,Player_1479,32,Goalkeeper,Goalkeeper,8,3,1087,5,34,82.84,36,31,1.94,73,98,84,75.2,66.67,76.57
1480,Player_1480,36,Defender,Center Back,3,9,2350,63,49,93.37,6,33,1.69,50,59,96,96.61,69.73,61.75
1481,Player_1481,39,Forward,Goalkeeper,9,6,2812,69,24,94.77,22,34,1.98,94,97,92,51.1,70.75,72.12
1482,Player_1482,34,Goalkeeper,Center Back,19,18,1557,33,13,84.75,13,46,1.98,54,61,74,75.66,54.36,87.88
1483,Player_1483,31,Midfielder,Goalkeeper,9,8,2352,54,3,63.12,47,35,1.74,62,70,67,88.97,63.33,64.51
1484,Player_1484,29,Midfielder,Striker,2,8,2414,23,35,88.78,7,41,2.07,82,87,93,81.54,57.02,55.49
1485,Player_1485,18,Defender,Winger,25,14,1799,47,3,91.86,34,1,1.78,61,68,98,91.56,80.77,90.83
1486,Player_1486,19,Goalkeeper,Center Back,29,3,2951,37,47,80.24,48,17,1.84,67,58,98,92.62,85.91,76.32
1487,Player_1487,20,Forward,Winger,30,20,975,30,29,68.04,44,6,1.7,56,63,77,54.19,75.71,62.19
1488,Player_1488,34,Midfielder,Goalkeeper,2,9,928,62,7,82.92,37,40,2,88,91,77,83.61,94.3,85.12
1489,Player_1489,38,Goalkeeper,Fullback,21,18,2975,94,10,93.93,16,62,1.76,87,59,83,84.08,51.02,71.16
1490,Player_1490,36,Forward,Center Back,30,18,1705,66,31,62.44,47,25,1.91,52,77,79,95.33,68.87,62.99
1491,Player_1491,33,Midfielder,Fullback,30,16,2563,22,47,70.32,37,42,1.63,71,73,60,93.24,92.54,57.72
1492,Player_1492,38,Forward,Center Back,5,17,1658,53,41,63.51,32,41,1.68,88,98,71,69.76,75.01,98.17
1493,Player_1493,37,Defender,Central Midfield,18,2,1559,50,10,88.03,35,3,1.65,78,73,61,74.25,91.83,57.85
1494,Player_1494,39,Defender,Goalkeeper,7,6,2761,65,18,73.61,17,48,1.66,99,89,73,71.89,75.43,75.18
1495,Player_1495,30,Midfielder,Central Midfield,17,6,2731,99,17,82.79,7,47,1.62,73,56,63,93.05,64.26,84.62
1496,Player_1496,25,Forward,Striker,12,4,2797,48,27,74.87,1,3,1.77,92,89,90,83.9,96.42,92.69
1497,Player_1497,25,Defender,Center Back,24,18,1599,25,46,75.26,29,64,2,83,97,69,70.89,82.61,50.59
1498,Player_1498,40,Midfielder,Central Midfield,21,12,2866,24,17,77.54,37,52,1.82,85,88,93,86.47,85.73,67.96
1499,Player_1499,38,Midfielder,Striker,7,17,668,99,19,69.05,25,69,2.04,69,87,82,69.09,81.44,83.72
1500,Player_1500,20,Defender,Striker,18,15,742,19,44,81.46,2,44,1.61,92,65,71,61.15,57.23,62.1
1501,Player_1501,40,Forward,Fullback,20,15,1725,92,40,86.97,18,1,1.82,70,58,68,68.86,81.7,63.58
1502,Player_1502,18,Midfielder,Goalkeeper,12,12,2302,25,3,85.44,26,5,1.67,84,76,60,70.84,61.51,81.32
1503,Player_1503,25,Midfielder,Fullback,28,14,2643,73,20,66.92,8,67,2.08,54,92,85,72.24,69.82,53.64
1504,Player_1504,26,Midfielder,Goalkeeper,0,4,1598,15,10,68.03,2,53,1.84,81,51,88,74.07,82.6,64.36
1505,Player_1505,29,Midfielder,Winger,24,19,2605,51,18,85.85,27,8,1.71,91,59,92,55.32,96.76,79.03
1506,Player_1506,36,Goalkeeper,Central Midfield,18,20,631,42,44,84.24,47,7,2.04,83,87,92,94.85,70.47,67.85
1507,Player_1507,22,Defender,Center Back,15,6,1447,23,18,84.58,44,1,1.84,50,52,86,98.84,85.75,66.54
1508,Player_1508,40,Midfielder,Goalkeeper,23,12,1945,67,17,78.59,16,38,1.75,97,70,85,69.99,73.2,78.11
1509,Player_1509,20,Forward,Winger,8,9,2135,38,36,67.01,41,65,1.68,69,91,75,58.21,63.94,77.67
1510,Player_1510,21,Defender,Center Back,24,2,2307,96,9,64.51,10,17,1.71,57,63,87,81.49,77.53,58.63
1511,Player_1511,21,Forward,Center Back,23,15,2931,38,35,60.24,16,68,1.67,60,79,89,72.94,69.96,96.74
1512,Player_1512,22,Forward,Center Back,21,15,2988,12,13,60.22,49,67,2,89,77,71,81.42,98.3,95.23
1513,Player_1513,34,Forward,Center Back,10,12,921,79,40,88.65,33,53,2.07,95,84,61,64.35,70.32,50.78
1514,Player_1514,24,Midfielder,Goalkeeper,13,16,2646,47,8,74.44,44,2,1.95,74,60,79,70.93,58.12,58.96
1515,Player_1515,33,Midfielder,Central Midfield,5,9,1730,44,24,82.66,49,5,1.96,52,58,86,80.63,65.44,92.24
1516,Player_1516,20,Forward,Fullback,29,8,2099,88,42,67.95,0,33,2.09,92,81,64,53.08,74.77,82.46
1517,Player_1517,20,Goalkeeper,Center Back,16,20,1997,58,39,68.84,44,21,2,70,71,86,94.02,90.03,98.34
1518,Player_1518,37,Defender,Central Midfield,2,16,2099,41,31,79,36,69,1.77,90,56,93,88.9,79.65,97.77
1519,Player_1519,38,Goalkeeper,Winger,11,2,2426,87,43,65.65,30,49,1.71,76,68,65,77.76,86.56,64.17
1520,Player_1520,38,Forward,Central Midfield,30,19,1646,9,17,92.39,10,15,1.99,80,58,98,53.97,92.04,62.27
1521,Player_1521,30,Forward,Center Back,28,10,1070,97,24,83.72,21,23,1.67,65,85,72,80.76,90.02,90.43
1522,Player_1522,20,Midfielder,Center Back,20,19,2007,70,2,64.6,18,24,1.88,57,92,97,66.26,59.58,71.03
1523,Player_1523,32,Defender,Goalkeeper,26,18,2027,27,49,74.28,11,65,1.92,82,87,64,80.51,52.43,93.83
1524,Player_1524,19,Forward,Goalkeeper,19,7,2789,52,40,88.65,0,32,1.99,53,86,83,76.63,84.01,57.62
1525,Player_1525,38,Defender,Fullback,22,14,1423,47,40,78.67,5,25,1.77,86,86,94,52.77,98.21,89.9
1526,Player_1526,33,Defender,Center Back,0,6,1973,2,7,67.77,13,2,1.74,75,59,70,91.94,93.01,68.5
1527,Player_1527,29,Goalkeeper,Fullback,7,18,2485,8,23,60.54,16,16,2.06,60,67,84,72.97,77.6,69.29
1528,Player_1528,27,Goalkeeper,Goalkeeper,23,1,2037,51,45,74.02,49,10,1.64,51,78,60,66.15,50.34,54.74
1529,Player_1529,18,Midfielder,Fullback,1,12,2414,51,1,71.71,6,36,1.87,56,93,66,91.96,86.34,60.52
1530,Player_1530,40,Midfielder,Striker,11,3,1462,70,11,94.06,14,45,1.67,62,61,63,98.76,96.17,88.25
1531,Player_1531,37,Goalkeeper,Central Midfield,24,1,2421,88,38,61.95,16,45,1.7,62,86,75,64.73,96.14,81.99
1532,Player_1532,35,Midfielder,Goalkeeper,19,8,1644,91,29,76.03,20,45,1.76,97,65,61,77.44,69.08,69.4
1533,Player_1533,20,Midfielder,Fullback,11,14,2411,16,37,69.19,9,8,2.07,90,72,92,66.27,72.4,87.4
1534,Player_1534,33,Defender,Goalkeeper,3,19,612,39,10,63.19,11,3,1.9,92,77,89,50.42,55.06,53.25
1535,Player_1535,21,Midfielder,Goalkeeper,27,16,2701,46,1,67,20,39,2.05,68,75,93,88.13,56.2,56.45
1536,Player_1536,38,Midfielder,Center Back,8,10,2675,89,14,74.45,18,3,2.03,53,71,81,65.68,82.88,93.11
1537,Player_1537,38,Midfielder,Central Midfield,27,19,2290,38,24,90.32,11,3,1.96,90,52,78,65.88,98.29,85.38
1538,Player_1538,34,Goalkeeper,Fullback,29,0,997,17,21,90,23,30,1.91,92,87,97,59.78,95.5,71.29
1539,Player_1539,22,Defender,Winger,26,0,1008,4,14,77.41,42,62,1.9,81,82,82,70.55,81.33,65.37
1540,Player_1540,21,Defender,Winger,20,7,2135,96,10,63.27,36,50,2.04,89,62,98,76.1,89.11,98.28
1541,Player_1541,35,Midfielder,Winger,8,3,536,68,4,63.99,47,8,2.06,85,79,91,52.14,79.51,61.24
1542,Player_1542,37,Defender,Goalkeeper,22,10,2218,2,30,74.18,39,58,1.87,79,79,87,54.16,61.56,63.55
1543,Player_1543,23,Midfielder,Central Midfield,21,18,1072,53,6,68.24,37,56,1.96,82,59,95,82.85,53.71,73.27
1544,Player_1544,27,Forward,Winger,27,1,1220,88,18,83.75,36,35,1.78,63,79,89,77.17,94.12,91.68
1545,Player_1545,34,Goalkeeper,Center Back,7,17,1045,85,27,66.14,38,44,1.92,60,81,90,55.55,85.79,59.69
1546,Player_1546,37,Forward,Goalkeeper,18,6,599,18,12,81.8,34,12,1.86,87,63,85,73.44,66.76,75.61
1547,Player_1547,29,Midfielder,Central Midfield,30,19,1028,3,23,83.37,9,22,1.95,51,86,84,94.63,60.42,61
1548,Player_1548,28,Midfielder,Winger,2,10,1886,90,40,77.75,23,28,2.05,82,68,60,67.25,68.79,61.88
1549,Player_1549,40,Goalkeeper,Striker,18,0,2056,7,25,78.88,22,69,1.8,56,98,69,98.77,58.01,73.96
1550,Player_1550,29,Midfielder,Fullback,24,18,2380,96,21,89.38,31,70,1.67,55,65,75,60.04,69.93,81.88
1551,Player_1551,29,Forward,Fullback,8,4,888,91,8,75.84,10,65,1.65,97,65,92,93.55,77.39,52.9
1552,Player_1552,18,Forward,Fullback,29,5,2287,56,0,69.46,27,44,1.75,87,97,69,97.25,56.71,98.81
1553,Player_1553,31,Forward,Striker,7,9,875,39,25,65.44,23,67,1.77,55,77,60,70.08,51.43,80.93
1554,Player_1554,26,Midfielder,Winger,9,8,1092,22,23,80.34,12,66,1.71,96,83,71,50.71,65.24,87.98
1555,Player_1555,19,Forward,Striker,23,12,2744,79,37,68.91,47,51,1.74,85,93,69,83.65,57.89,57.4
1556,Player_1556,28,Midfielder,Winger,20,5,2390,6,39,77.14,14,30,1.93,50,90,92,64.34,94.94,78.17
1557,Player_1557,31,Forward,Striker,6,7,2720,82,37,82.45,20,57,2.06,92,55,90,60.93,65.3,86.28
1558,Player_1558,29,Midfielder,Winger,3,3,2304,59,33,78.91,42,69,1.79,56,73,83,71.88,65.33,79.99
1559,Player_1559,32,Defender,Goalkeeper,29,19,2030,76,50,63.45,43,41,1.9,68,80,88,86.83,52.89,74.28
1560,Player_1560,35,Forward,Fullback,11,0,1585,50,15,65.86,12,43,1.73,69,99,79,51.73,82.78,78.51
1561,Player_1561,37,Goalkeeper,Center Back,17,1,3000,83,45,84.71,32,61,1.94,64,62,81,64.88,76.69,73.31
1562,Player_1562,37,Midfielder,Goalkeeper,17,11,1075,89,4,67.37,9,31,1.75,54,89,94,79.61,84.38,56.82
1563,Player_1563,18,Forward,Goalkeeper,29,13,1714,22,48,83.23,43,24,1.81,54,51,81,94.27,61.86,71.66
1564,Player_1564,39,Defender,Winger,4,10,1590,52,15,88.38,4,37,2.02,69,85,66,91.39,65.18,51.91
1565,Player_1565,23,Forward,Goalkeeper,2,10,1096,5,29,84.01,46,32,1.64,85,79,69,63.72,58.49,51.73
1566,Player_1566,20,Goalkeeper,Center Back,12,8,2435,26,22,71.67,2,25,1.94,87,59,90,54.73,82.7,80.19
1567,Player_1567,29,Goalkeeper,Center Back,2,19,2765,41,16,80.37,50,47,1.93,84,87,61,64.48,88.91,63.2
1568,Player_1568,26,Midfielder,Central Midfield,11,13,2795,74,24,65.02,12,31,2.06,78,83,73,62.74,97.6,56.88
1569,Player_1569,21,Defender,Fullback,25,1,1177,82,44,82.23,8,4,1.91,65,80,78,68.62,58.08,75.02
1570,Player_1570,35,Midfielder,Winger,7,1,2253,44,49,68.15,30,14,1.99,57,73,87,81.6,89.05,55.87
1571,Player_1571,18,Midfielder,Center Back,26,20,1663,21,11,78.43,1,55,2.03,67,87,81,71.48,85.38,57.44
1572,Player_1572,24,Defender,Goalkeeper,15,13,2613,46,39,67.61,46,53,2.06,83,70,80,69.63,98.05,88.9
1573,Player_1573,27,Forward,Striker,7,5,1014,43,32,65.95,10,15,1.86,73,78,97,52.1,74.8,69.89
1574,Player_1574,29,Goalkeeper,Striker,12,1,560,23,42,80.47,48,44,2.01,51,52,77,50.97,82.2,73.59
1575,Player_1575,35,Defender,Winger,6,16,1329,17,24,82.98,22,2,1.85,62,94,74,73.91,89.89,79.59
1576,Player_1576,25,Defender,Winger,0,13,1429,13,9,84.31,9,46,1.92,82,84,68,62.75,63.2,51.22
1577,Player_1577,39,Midfielder,Winger,12,17,2542,92,43,86.48,28,43,1.88,86,69,77,78.29,57.35,94.67
1578,Player_1578,36,Defender,Goalkeeper,26,2,833,83,21,90.81,5,34,1.83,66,58,65,55.44,75.23,68.25
1579,Player_1579,34,Goalkeeper,Central Midfield,25,15,2730,34,20,79.13,25,37,2.06,90,88,98,81.07,50.84,61.66
1580,Player_1580,25,Midfielder,Striker,3,7,1001,11,21,64.47,5,4,1.95,99,85,94,74.75,68.65,96.74
1581,Player_1581,24,Goalkeeper,Fullback,1,20,1125,4,49,93.16,42,18,1.82,67,77,87,83.89,89.2,81.2
1582,Player_1582,36,Midfielder,Goalkeeper,20,4,1061,37,12,62.39,6,31,1.69,53,51,70,50.69,81.02,55.61
1583,Player_1583,23,Defender,Center Back,6,4,1603,46,50,90.72,48,40,1.77,65,93,94,77.66,61.48,80.66
1584,Player_1584,18,Midfielder,Fullback,7,5,2450,1,48,73.8,37,59,2.04,83,84,87,60.51,85.87,87.4
1585,Player_1585,24,Midfielder,Central Midfield,6,2,1661,82,15,82.85,45,63,1.81,92,89,78,60.77,78.38,67.92
1586,Player_1586,32,Forward,Fullback,24,9,1269,84,1,94.73,35,4,1.66,94,96,90,91.83,50.54,74.43
1587,Player_1587,35,Defender,Center Back,30,2,1878,82,35,70.99,22,32,2.03,56,56,79,53.05,86.61,68.79
1588,Player_1588,19,Forward,Winger,10,4,1695,93,5,85.11,3,42,1.87,60,84,98,61.07,69.91,82.92
1589,Player_1589,19,Defender,Striker,6,13,1146,49,45,73.09,33,4,1.69,88,65,76,85.94,84.44,61.6
1590,Player_1590,38,Forward,Fullback,16,15,967,45,48,70.18,19,68,1.8,91,97,89,55.05,62.19,59.91
1591,Player_1591,21,Forward,Central Midfield,27,4,2740,14,5,86.26,14,41,1.79,81,58,69,64.29,92.2,69.62
1592,Player_1592,21,Goalkeeper,Fullback,25,19,1595,0,0,89.33,43,29,2.1,51,80,92,88.83,57.04,60.46
1593,Player_1593,29,Forward,Winger,14,7,1035,13,50,79.02,47,26,1.64,65,73,73,93.01,72.71,57.21
1594,Player_1594,31,Goalkeeper,Central Midfield,9,0,2997,68,26,73.8,18,69,2.09,69,87,96,61.7,98.94,83.32
1595,Player_1595,30,Goalkeeper,Center Back,23,5,909,48,19,72.15,17,36,1.65,94,74,81,84.13,79.83,84.77
1596,Player_1596,27,Forward,Striker,8,3,688,77,8,65.2,30,40,1.97,94,92,68,54.79,82.7,68.51
1597,Player_1597,18,Midfielder,Central Midfield,2,4,1151,19,39,60.15,20,65,1.92,86,63,83,68.65,95.8,90.84
1598,Player_1598,35,Midfielder,Central Midfield,24,2,2526,86,37,69.35,42,64,1.83,54,67,75,63.72,57.28,96.25
1599,Player_1599,29,Midfielder,Winger,11,14,2066,25,47,65.13,18,42,2.01,100,95,93,55.32,74.93,64.27
1600,Player_1600,28,Defender,Fullback,25,10,1334,57,37,77.97,6,45,1.78,65,75,60,62.54,66.78,93.42
1601,Player_1601,25,Forward,Goalkeeper,25,7,1919,69,13,69.2,21,21,1.89,83,61,64,61.13,59.99,84.86
1602,Player_1602,35,Midfielder,Center Back,15,14,2552,66,13,81.17,36,32,1.73,62,78,67,67.13,88.27,61.12
1603,Player_1603,22,Defender,Goalkeeper,28,2,1455,46,21,81.29,3,33,1.69,76,50,65,72.1,93.76,78.9
1604,Player_1604,40,Goalkeeper,Fullback,14,12,1019,33,22,73.12,37,46,1.99,94,77,90,63.4,96.37,62.96
1605,Player_1605,34,Defender,Central Midfield,2,15,2661,57,24,88.17,12,16,2.07,86,58,77,54.27,73.21,53.32
1606,Player_1606,40,Midfielder,Goalkeeper,24,14,817,32,22,87.25,19,23,1.72,66,50,61,74.27,58.35,96.67
1607,Player_1607,38,Goalkeeper,Center Back,17,0,2309,13,8,60.59,42,47,1.9,85,74,90,95.37,57.86,69.97
1608,Player_1608,24,Forward,Goalkeeper,7,10,1469,89,39,70.54,46,49,1.67,100,91,95,66.17,51.63,60.49
1609,Player_1609,40,Midfielder,Center Back,16,15,2667,56,15,86.81,12,17,2.03,98,57,60,50.3,61.2,68.39
1610,Player_1610,22,Goalkeeper,Fullback,20,3,2922,91,40,69.58,40,9,1.95,98,70,65,63.45,78.09,69.45
1611,Player_1611,19,Forward,Center Back,26,5,1948,64,1,68.46,12,9,1.82,86,61,79,68.41,55.1,50.77
1612,Player_1612,28,Forward,Central Midfield,15,6,655,2,11,79.9,13,27,1.99,50,72,68,57.87,97.47,69.27
1613,Player_1613,35,Midfielder,Striker,12,20,1461,65,48,83.7,29,25,2,66,63,85,78.42,90.08,95.84
1614,Player_1614,38,Defender,Central Midfield,23,5,1470,21,37,92.06,10,51,1.63,91,96,94,73.72,80.39,69.71
1615,Player_1615,32,Goalkeeper,Fullback,28,3,1602,30,10,75.82,25,51,1.64,90,59,60,59.58,81.78,70.14
1616,Player_1616,39,Defender,Center Back,3,0,2567,89,19,75.03,5,34,1.83,62,65,81,79.22,73.95,98.93
1617,Player_1617,22,Forward,Fullback,14,18,2461,42,41,67.62,45,8,2.06,89,59,84,89.39,67.6,94.5
1618,Player_1618,20,Forward,Winger,3,2,1264,27,9,91.17,39,29,1.66,62,55,77,71.63,84.22,61.31
1619,Player_1619,33,Midfielder,Winger,24,4,788,9,14,76.93,25,35,1.71,82,80,77,66.92,86.95,74.83
1620,Player_1620,34,Forward,Center Back,9,15,852,33,23,75.73,19,19,1.72,65,96,88,79.85,89.19,91.1
1621,Player_1621,22,Goalkeeper,Fullback,10,3,1027,3,31,74.06,45,48,1.93,71,64,90,72.22,80.69,75.08
1622,Player_1622,21,Defender,Winger,15,11,2403,13,29,92.2,7,24,1.73,97,83,72,88.15,92.36,68.43
1623,Player_1623,26,Forward,Goalkeeper,12,4,2494,43,7,72.52,44,38,1.61,88,86,81,75.34,67.14,57
1624,Player_1624,24,Defender,Striker,25,5,1591,60,38,72.23,7,63,1.85,56,91,81,63.55,64.49,94.67
